Section;Sequence;Full Index;Item Code;Item Revision;Item Description;Quantity;Master PDO;CO;FMO;Action;Comment;Whse;Issue Type;Legacy PO;SAP PO;SubCon PO;Master PDO Status;Assembly Drwg;Assembly Drwg Rev
05 - Mech Internal;05:340 - Planer Plasma Treater - Standard 1250 - 3650 Web - 1650 Plasma Treater;05:340:S012;421444;0;SOCKET C'SK SCREW M5 x 10;4;7100;0;0;;;Pennine;C;;;;Built;428G559;3
05 - Mech Internal;05:340 - Planer Plasma Treater - Standard 1250 - 3650 Web - 1650 Plasma Treater;05:340:S013;421239;0;Screw Socket M5x12 CSKHD;36;7100;0;0;;;Pennine;C;;;;Built;428G559;3
05 - Mech Internal;05:340 - Planer Plasma Treater - Standard 1250 - 3650 Web - 1650 Plasma Treater;05:340:S016;421418;0;Screw Socket Countersunk Head M6 x 16;4;7100;0;0;;;Pennine;C;;;;Built;428G559;3
05 - Mech Internal;05:340 - Planer Plasma Treater - Standard 1250 - 3650 Web - 1650 Plasma Treater;05:340:S017;421545;0;Screw Set Hex Head M8x20 Brass;2;7100;0;0;;;Pennine;C;;;;Built;428G559;3
05 - Mech Internal;05:340 - Planer Plasma Treater - Standard 1250 - 3650 Web - 1650 Plasma Treater;05:340:S018;421646;0;Shoulder Screw Socket Head 6mm (M5) x 25LG;2;7100;0;0;;;Pennine;C;;;;Built;428G559;3
05 - Mech Internal;05:340 - Planer Plasma Treater - Standard 1250 - 3650 Web - 1650 Plasma Treater;05:340:S020;4211012;0;Screw Countersunk Head Socket M8x16;10;7100;0;0;;;Pennine;C;;;;Built;428G559;3
05 - Mech Internal;05:340 - Planer Plasma Treater - Standard 1250 - 3650 Web - 1650 Plasma Treater;05:340:S021;421328;0;Washer Plain M5 St.Stl.;4;7100;0;0;;;Pennine;C;;;;Built;428G559;3
05 - Mech Internal;05:340 - Planer Plasma Treater - Standard 1250 - 3650 Web - 1650 Plasma Treater;05:340:S023;421323;0;Screw Socket Countersunk Head M5x12 Nylon;48;7100;0;0;;;Pennine;C;;;;Built;428G559;3
05 - Mech Internal;05:340 - Planer Plasma Treater - Standard 1250 - 3650 Web - 1650 Plasma Treater;05:340:S024;421054;0;PLAIN WASHER M8;32;7100;0;0;;;Pennine;C;;;;Built;428G559;3
05 - Mech Internal;05:340 - Planer Plasma Treater - Standard 1250 - 3650 Web - 1650 Plasma Treater;05:340:S025;4211790G;0;Screw Countersunk Head Setscrew M5x12 ST.ST;96;7100;0;0;;;Pennine;C;;;;Built;428G559;3
05 - Mech Internal;05:340 - Planer Plasma Treater - Standard 1250 - 3650 Web - 1650 Plasma Treater;05:340:S027;421989;0;Screw Socket Button Head M5 x 12Lg;8;7100;0;0;;;Pennine;C;;;;Built;428G559;3
05 - Mech Internal;05:340 - Planer Plasma Treater - Standard 1250 - 3650 Web - 1650 Plasma Treater;05:340:S028;421147;1;SOCKET CAP SCREW M4 x 12 GRADE 12.9;1;7100;0;0;;;Pennine;C;;;;Built;428G559;3
05 - Mech Internal;05:340 - Planer Plasma Treater - Standard 1250 - 3650 Web - 1650 Plasma Treater;05:340:S029;4211234;0;Screw Countersunk Head Socket M8x25 ST. ST.;8;7100;0;0;;;Pennine;C;;;;Built;428G559;3
05 - Mech Internal;05:340 - Planer Plasma Treater - Standard 1250 - 3650 Web - 1650 Plasma Treater;05:340:S030;4211898G;0;GRUB SCREW M8 X 40;4;7100;0;0;;;Pennine;C;;;;Built;428G559;3
05 - Mech Internal;05:340 - Planer Plasma Treater - Standard 1250 - 3650 Web - 1650 Plasma Treater;05:340:S031;421036;0;NUT FULL HEXAGON M8;16;7100;0;0;;;Pennine;C;;;;Built;428G559;3
05 - Mech Internal;05:340 - Planer Plasma Treater - Standard 1250 - 3650 Web - 1650 Plasma Treater;05:340:S035;421049;1;SOCKET CAP SCREW M8 x 20 GRADE 12.9;8;7100;0;0;;;Pennine;C;;;;Built;428G559;3
05 - Mech Internal;05:340 - Planer Plasma Treater - Standard 1250 - 3650 Web - 1650 Plasma Treater;05:340:S036;4211934G;0;Screw Countersunk Head Socket M8x30;8;7100;0;0;;;Pennine;C;;;;Built;428G559;3
05 - Mech Internal;05:350 - Plasma Treater Installation 1250-1650;0.451388889;908G923;0;Plasma Treater Installation 1250-1650;1;6977;0;0;;;Pennine;FF;;;;Pre-Assembly;435G167;
05 - Mech Internal;05:350 - Plasma Treater Installation 1250-1650;05:350:M001;421G496;0;MOUNTING BRACKET;2;7101;0;0;;;Pennine;FF;;3739;;Built;422G888;
05 - Mech Internal;05:350 - Plasma Treater Installation 1250-1650;05:350:M002;421G509;0;MOUNTING BRACKET;2;7101;0;0;;;Pennine;FF;;3739;;Built;422G888;
05 - Mech Internal;05:350 - Plasma Treater Installation 1250-1650;05:350:S001;421122;1;SOCKET CAP SCREW M10 x 30 GRADE 12.9;24;7101;0;0;;;Pennine;C;;;;Built;422G888;
05 - Mech Internal;05:350 - Plasma Treater Installation 1250-1650;05:350:S002;421027;0;NUT FULL HEX M10;8;7101;0;0;;;Pennine;C;;;;Built;422G888;
05 - Mech Internal;05:350 - Plasma Treater Installation 1250-1650;05:350:S003;421029;0;PLAIN WASHER M10;32;7101;0;0;;;Pennine;C;;;;Built;422G888;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;0.458333333;911G120-ALL;0;Plasma Treater Internal Water Elec & Gas;1;6977;0;0;;;Pennine;FF;;;;Pre-Assembly;435G167;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:M001;403G199;0;ELECTRICAL FEED THROUGH PIN;2;7102;0;0;;;Pennine;FF;;3769;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:M002;403G198;1;ELECTRICAL FEED THROUGH BUSH;2;7102;0;0;;;Pennine;FF;;3797;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:M003;317G049;1;Feedthrough Locking Ring;2;7102;0;0;;;Pennine;FF;;3771;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:M004;435G002;0;Feed Through Enclosure Box;1;7102;0;0;;;Pennine;FF;;3029;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:M005;406G416;0;Live lead through block;1;7102;0;0;;;Pennine;FF;;3769;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:M006;406G417;1;Live lead through cover;1;7102;0;0;;;Pennine;FF;;3769;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:M007;406G583;0;Size 16 aluminium extension nipple;1;7102;0;0;;;Pennine;FF;;3771;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:M008;423G226;0;1/2IN Water Leadthrough;4;7102;0;0;;;Pennine;FF;;3029;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:M009;418G015;0;1/4IN Leadthrough;1;7102;0;0;;;Pennine;FF;;3739;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:M010;418G250;1;3/8IN Leadthrough;2;7102;0;0;;;Pennine;FF;;3769;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:M011;418G262;0;G1/2IN(M) x G1/2IN(F) Leathrough;1;7102;0;0;;;Pennine;FF;;3769;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:M012;423G224;0;Insulator;4;7102;0;0;;;Pennine;FF;;3800;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:B001;427054;0;Union 1/4IN x 1/4IN ST/ST;1;7102;0;0;;;Pennine;FF;;3028;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:B002;423528;0;1/2IN Union Elbow St.St.;4;7102;0;0;;;Pennine;FF;;3028;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:B003;427066;0;Swagelok Tube Adaptor 1/2IN;4;7102;0;0;;;Pennine;FF;;3028;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:B004;427496G;0;HOSE END CONNECTION 3/8 TUBE;2;7102;0;0;;;Pennine;FF;;3028;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:B005;239271;0;Seal O Ring RM0191-16V Viton;2;7102;0;0;;;Pennine;FF;;2808;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:B006;239270;0;Seal O Ring RM0251-16V Viton;2;7102;0;0;;;Pennine;FF;;2808;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:B007;239060;0;O' RING RM 0315.30;8;7102;0;0;;;Pennine;C;;;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:B008;424002;1;Clamping Ring DN10-16 ISO KF;3;7102;0;0;;;Pennine;FF;;2971;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:B009;424004;0;Centering Ring NW16KF;3;7102;0;0;;;Pennine;FF;;2971;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:B010;424021;0;Elbow 90 deg - Hose Adaptor DN 16 ISO-KF-20;1;7102;0;0;;;Pennine;FF;;4130;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:B011;424023;2;Screw - In Flange DN 16 ISO-KF x G1/2IN;1;7102;0;0;;;Pennine;FF;;2971;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:B012;424005;0;Blanking Flange NW16KF;1;7102;0;0;;;Pennine;FF;;2971;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:B013;424364G;0;DN16 ISO-KF - G1/2IN Flange with Seal;1;7102;0;0;;;Pennine;FF;;4130;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:B014;423290;0;Gasket 1/8 ISO;1;7102;0;0;;;Pennine;FF;;3028;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:B015;423287;0;Male Connector 1/8IN ISO - 1/4IN O/D;1;7102;0;0;;;Pennine;FF;;3028;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:B016;427078;0;Tube 1/2IN P.O. Multi purpose Hose Blue;1;7102;0;0;;Qty is per metre;Pennine;C;;;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:B017;427263;0;Tube 1/2IN P.O. Multi purpose hose Green;1;7102;0;0;;Qty is per metre;Pennine;C;;11405;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:B018;427264;0;Tube 3/8IN P.O. Multi-purpose Hose Green;1;7102;0;0;;Qty is per metre;Pennine;C;;11405;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:B019;427088;0;Tube 3/8IN P.O. Multi purpose hose Blue;1;7102;0;0;;Qty is per metre;Pennine;C;;11405;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:B020;424022;0;Hose PVC 20 Dia;1;7102;0;0;;Qty is per metre;Pennine;FF;;4130;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:B021;4232228G;0;Nylon Tube Natural 1/4IN OD;3;7102;0;0;;Qty is per metre;Pennine;C;;;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:B022;239661G;0;Seal O Ring RM0345-30;4;7102;0;0;;;Pennine;C;;;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:B023;4232058G;0;High Torque Jubilee Clip 20-35mm;16;7102;0;0;;;Pennine;C;;;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:S001;421031;1;SOCKET CAP SCREW M5 x 20 GRADE 12.9;2;7102;0;0;;;Pennine;C;;;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:S002;421890;1;SOCKET CAP SCREW M5 x 40 GRADE 12.9;2;7102;0;0;;;Pennine;C;;;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:S003;421215;0;Screw HEXHD Setscrew M8x20 Brass;2;7102;0;0;;;Pennine;C;;;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:S004;421359;0;Nut Brass Full M16;2;7102;0;0;;;Pennine;C;;;;Built;432G520;
05 - Mech Internal;05:360 - Plasma Treater Internal Water Elec & Gas;05:360:S005;421703;1;SOCKET CAP SCREW M4 x 16 GRADE 12.9;12;7102;0;0;;;Pennine;C;;;;Built;432G520;
05 - Mech Internal;05:400 - HINGED SHIELD WATER CONNECTIONS INTERNAL;0.486111111;908G655-1650;0;HINGED SHIELD WATER CONNECTIONS INTERNAL;1;6977;0;0;;;Pennine;FF;;;;Pre-Assembly;435G167;
05 - Mech Internal;05:400 - HINGED SHIELD WATER CONNECTIONS INTERNAL;05:400:M001;417G924;2;3/4IN Water Leadthrough;4;7103;0;0;;;Pennine;FF;;4169;;Built;427G567;
05 - Mech Internal;05:400 - HINGED SHIELD WATER CONNECTIONS INTERNAL;05:400:B001;4231257;0;3/4IN Union Elbow;8;7103;0;0;;;Pennine;FF;;3028;;Built;427G567;
05 - Mech Internal;05:400 - HINGED SHIELD WATER CONNECTIONS INTERNAL;05:400:B002;427586G;0;Port Connector 3/4IN Brass;4;7103;0;0;;;Pennine;FF;;3028;;Built;427G567;
05 - Mech Internal;05:400 - HINGED SHIELD WATER CONNECTIONS INTERNAL;05:400:B003;4231034;0;TUBE ADAPTOR 3/4IN TUBE TO 3/4IN HOSE BRASS;8;7103;0;0;;;Pennine;FF;;3028;;Built;427G567;
05 - Mech Internal;05:400 - HINGED SHIELD WATER CONNECTIONS INTERNAL;05:400:B004;427098;0;Tube 3/4IN P.O.Multi purpose Hose (Blue);3;7103;0;0;;Qty is per metre;Pennine;C;;;;Built;427G567;
05 - Mech Internal;05:400 - HINGED SHIELD WATER CONNECTIONS INTERNAL;05:400:B005;427265;0;Tube 3/4IN P.O.Multi purpose Hose (Green);3;7103;0;0;;Qty is per metre;Pennine;C;;;;Built;427G567;
05 - Mech Internal;05:400 - HINGED SHIELD WATER CONNECTIONS INTERNAL;05:400:B006;239060;0;O' RING RM 0315.30;4;7103;0;0;;;Pennine;C;;;;Built;427G567;
05 - Mech Internal;05:400 - HINGED SHIELD WATER CONNECTIONS INTERNAL;05:400:B007;427610G;0;3/4IN Union Bulkhead - Brass;4;7103;0;0;;;Pennine;FF;;3028;;Built;427G567;
05 - Mech Internal;05:400 - HINGED SHIELD WATER CONNECTIONS INTERNAL;05:400:B008;4232058G;0;High Torque Jubilee Clip 20-35mm;16;7103;0;0;;;Pennine;C;;;;Built;427G567;
05 - Mech Internal;05:490 - STEP ASSEMBLY FOR K5 EXPERT AND EXPERT HD;0.548611111;911G237-DR-ROLLER;0;STEP ASSEMBLY FOR K5 EXPERT AND EXPERT HD;1;6977;0;0;;;Pennine;FF;;;;Pre-Assembly;435G167;
05 - Mech Internal;05:490 - STEP ASSEMBLY FOR K5 EXPERT AND EXPERT HD;05:490:M001;422G058-IT2;0;Leadthrough Cover Plate;3;7104;0;0;;;Pennine;FF;;4169;;Built;433G088;
05 - Mech Internal;05:490 - STEP ASSEMBLY FOR K5 EXPERT AND EXPERT HD;05:490:B001;2442456G;0;GRAB HANDLE WIXROYD 78010.W0319;1;7104;0;0;;;Pennine;FF;;2770;;Built;433G088;
05 - Mech Internal;05:490 - STEP ASSEMBLY FOR K5 EXPERT AND EXPERT HD;05:490:B002;268121;0;3M Safety - Walk General Purpose 51 wide Black;1;7104;0;0;;;Pennine;FF;;3058;;Built;433G088;
05 - Mech Internal;05:490 - STEP ASSEMBLY FOR K5 EXPERT AND EXPERT HD;05:490:S001;421029;0;PLAIN WASHER M10;9;7104;0;0;;;Pennine;C;;;;Built;433G088;
05 - Mech Internal;05:490 - STEP ASSEMBLY FOR K5 EXPERT AND EXPERT HD;05:490:S002;421122;1;SOCKET CAP SCREW M10 x 30 GRADE 12.9;9;7104;0;0;;;Pennine;C;;;;Built;433G088;
05 - Mech Internal;05:490 - STEP ASSEMBLY FOR K5 EXPERT AND EXPERT HD;05:490:S003;421221;1;SOCKET CAP SCREW M6 x 35 GRADE 12.9;2;7104;0;0;;;Pennine;C;;;;Built;433G088;
05 - Mech Internal;05:500 - SUPPORT ROLLER FOR JOINT BAND;0.555555556;909G423;0;SUPPORT ROLLER FOR JOINT BAND;1;6977;0;0;;;Pennine;FF;;;;Pre-Assembly;435G167;
05 - Mech Internal;05:500 - SUPPORT ROLLER FOR JOINT BAND;05:500:M001;425G166;0;Support Roller Bracket;1;7105;0;0;;;Pennine;FF;;4169;;Built;425G167;3
05 - Mech Internal;05:500 - SUPPORT ROLLER FOR JOINT BAND;05:500:M002;425G168;1;Shaft;1;7105;0;0;;;Pennine;FF;;4169;;Built;425G167;3
05 - Mech Internal;05:500 - SUPPORT ROLLER FOR JOINT BAND;05:500:M003;425G170;1;Support Wheel;1;7105;0;0;;;Pennine;FF;;3739;;Built;425G167;3
05 - Mech Internal;05:500 - SUPPORT ROLLER FOR JOINT BAND;05:500:M004;425G172;0;Bush;2;7105;0;0;;;Pennine;FF;;3800;;Built;425G167;3
05 - Mech Internal;05:500 - SUPPORT ROLLER FOR JOINT BAND;05:500:M005;432G750;0;Support roller jacking block;1;7105;0;0;;;Pennine;FF;;4169;;Built;425G167;3
05 - Mech Internal;05:500 - SUPPORT ROLLER FOR JOINT BAND;05:500:M006;432G797;0;JACKING PLATE;1;7105;0;0;;;Pennine;FF;;4169;;Built;425G167;3
05 - Mech Internal;05:500 - SUPPORT ROLLER FOR JOINT BAND;05:500:M007;432G798;0;JACKING SCREW;2;7105;0;0;;;Pennine;FF;;4169;;Built;425G167;3
05 - Mech Internal;05:500 - SUPPORT ROLLER FOR JOINT BAND;05:500:B001;234019;0;CIRCLIP EXTERNAL D1400-050;2;7105;0;0;;;Pennine;C;;;;Built;425G167;3
05 - Mech Internal;05:500 - SUPPORT ROLLER FOR JOINT BAND;05:500:B002;214025;0;Nipple Grease M6;1;7105;0;0;;;Pennine;C;;;;Built;425G167;3
05 - Mech Internal;05:500 - SUPPORT ROLLER FOR JOINT BAND;05:500:S001;421105;1;SOCKET CAP SCREW M16 x 35 GRADE 12.9;4;7105;0;0;;;Pennine;C;;;;Built;425G167;3
05 - Mech Internal;05:500 - SUPPORT ROLLER FOR JOINT BAND;05:500:S002;421059;0;Washer Plain M16;4;7105;0;0;;;Pennine;C;;;;Built;425G167;3
05 - Mech Internal;05:500 - SUPPORT ROLLER FOR JOINT BAND;05:500:S004;421127;1;SOCKET CAP SCREW M16 x 55 GRADE 12.9;2;7105;0;0;;;Pennine;C;;;;Built;425G167;3
05 - Mech Internal;05:500 - SUPPORT ROLLER FOR JOINT BAND;05:500:S005;421072;0;NUT FULL HEXAGON M20;2;7105;0;0;;;Pennine;C;;;;Built;425G167;3
05 - Mech Internal;05:700 - Face/Sideplate Electrical (Vac) - Dist Boxes;0.694444444;908G709;0;Face/Sideplate Electrical (Vac) - Dist Boxes;1;6977;0;0;;;Pennine;FF;;;;Pre-Assembly;435G167;
05 - Mech Internal;05:700 - Face/Sideplate Electrical (Vac) - Dist Boxes;05:700:001;6131347G;1;8 WAY M12 DISTRIBUTION BOX 15M SCREEN CABLE;1;7188;0;0;;6586-A1;Pennine;FF;;3046;;Built;422G648;1
05 - Mech Internal;05:700 - Face/Sideplate Electrical (Vac) - Dist Boxes;05:700:002;6131440G;0;Y COUPLER CABLE 3M M12 STRAIGHT TO M12 90DEG;2;7188;0;0;;6586-A11, 6586-W11/W12, 6587-A14, 6587-W17/W18 ;Pennine;FF;;3046;;Built;422G648;1
05 - Mech Internal;05:700 - Face/Sideplate Electrical (Vac) - Dist Boxes;05:700:003;6131440G;0;Y COUPLER CABLE 3M M12 STRAIGHT TO M12 90DEG;1;7188;0;0;;6587-A12, 6587-W13/W14;Pennine;FF;;3046;;Built;422G648;1
05 - Mech Internal;05:700 - Face/Sideplate Electrical (Vac) - Dist Boxes;05:700:004;6131322G;0;Y COUPLER CABLE 2M M12 TO M8 STRAIGHT;1;7188;0;0;;6587-A11, 6587-W11/W12;Pennine;FF;;3046;;Built;422G648;1
05 - Mech Internal;05:700 - Face/Sideplate Electrical (Vac) - Dist Boxes;05:700:011;6131371G;1;4 WAY M12 DISTRIBUTION BOX 15M CABLE;1;7188;0;0;;6584-A1;Pennine;FF;;3046;;Built;422G648;1
05 - Mech Internal;05:700 - Face/Sideplate Electrical (Vac) - Dist Boxes;05:700:012;6131413G;0;5 Pole Screened M12 Straight Male - Open Ended 3m;2;7188;0;0;;6584-W11/W12;Pennine;FF;;3046;;Built;422G648;1
05 - Mech Internal;05:700 - Face/Sideplate Electrical (Vac) - Dist Boxes;05:700:021;6131222G;0;4 WAY M12 DISTRIBUTION BOX 5M CABLE;1;7188;0;0;;6583-A1;Pennine;FF;;3046;;Built;422G648;1
05 - Mech Internal;05:700 - Face/Sideplate Electrical (Vac) - Dist Boxes;05:700:022;6161286G;0;M12 MALE Y-DISTR. WIREABLE PLUG;2;7188;0;0;;6583-A11/A12;Pennine;FF;;3046;;Built;422G648;1
05 - Mech Internal;05:700 - Face/Sideplate Electrical (Vac) - Dist Boxes;05:700:023;6161285G;0;M12 3 Pin 90Deg Female Cable 3.5m - Open End;2;7188;0;0;;6583-W11/W12;Pennine;FF;;3046;;Built;422G648;1
05 - Mech Internal;05:700 - Face/Sideplate Electrical (Vac) - Dist Boxes;05:700:024;6161284G;0;M12 3 Pin 90Deg Female Cable 6.5m - Open End;2;7188;0;0;;6583-W13/W14;Pennine;FF;;3046;;Built;422G648;1
05 - Mech Internal;05:700 - Face/Sideplate Electrical (Vac) - Dist Boxes;05:700:025;6131567G;0;4 Pole M12 Straight Male - M12 90 Deg Female 7m;1;7188;0;0;;6583-W15;Pennine;FF;;3046;;Built;422G648;1
05 - Mech Internal;05:700 - Face/Sideplate Electrical (Vac) - Dist Boxes;05:700:026;6131619G;1;M12 Male Rewirable Connector 4 Pin;1;7188;0;0;;6583-W15;Pennine;FF;;3052;;Built;422G648;1
05 - Mech Internal;05:700 - Face/Sideplate Electrical (Vac) - Dist Boxes;05:700:031;6131222G;0;4 WAY M12 DISTRIBUTION BOX 5M CABLE;1;7188;0;0;;6582-A1;Pennine;FF;;3046;;Built;422G648;1
05 - Mech Internal;05:700 - Face/Sideplate Electrical (Vac) - Dist Boxes;05:700:032;6131476G;0;Y COUPLER CABLE 0.5M M12 STRAIGHT TO M12 90DEG;1;7188;0;0;;6582-A11, 6582-W11/W12;Pennine;FF;;3046;;Built;422G648;1
05 - Mech Internal;05:700 - Face/Sideplate Electrical (Vac) - Dist Boxes;05:700:033;6131344G;0;4 Pole M12 Straight Male - M12 90 Deg Female 2m;2;7188;0;0;;6582-W13/W15;Pennine;FF;;3046;;Built;422G648;1
05 - Mech Internal;05:700 - Face/Sideplate Electrical (Vac) - Dist Boxes;05:700:041;6131222G;0;4 WAY M12 DISTRIBUTION BOX 5M CABLE;1;7188;0;0;;6580-A1;Pennine;FF;;3046;;Built;422G648;1
05 - Mech Internal;05:700 - Face/Sideplate Electrical (Vac) - Dist Boxes;05:700:042;6131448G;0;Y COUPLER CABLE 1.5M M12 STRAIGHT TO M12 90DEG;1;7188;0;0;;6580-A11, 6580-W11/W12;Pennine;FF;;3046;;Built;422G648;1
05 - Mech Internal;05:700 - Face/Sideplate Electrical (Vac) - Dist Boxes;05:700:043;6131440G;0;Y COUPLER CABLE 3M M12 STRAIGHT TO M12 90DEG;1;7188;0;0;;6580-A13, 6580-W15/W16;Pennine;FF;;3046;;Built;422G648;1
05 - Mech Internal;05:700 - Face/Sideplate Electrical (Vac) - Dist Boxes;05:700:050;421722;1;SOCKET CAP SCREW M4 x 20 GRADE 12.9;15;7188;0;0;;;Pennine;C;;;;Built;422G648;1
05 - Mech Internal;05:700 - Face/Sideplate Electrical (Vac) - Dist Boxes;05:700:M001;422G058-IT1;0;Leadthrough Cover Plate;1;7188;0;0;;;Pennine;FF;;4169;;Built;422G648;1
05 - Mech Internal;05:700 - Face/Sideplate Electrical (Vac) - Dist Boxes;05:700:S001;4211263;1;SOCKET CAP SCREW M4 x 10 GRADE 12.9;9;7188;0;0;;;Pennine;C;;;;Built;422G648;1
05 - Mech Internal;05:700 - Face/Sideplate Electrical (Vac) - Dist Boxes;05:700:S002;421029;0;PLAIN WASHER M10;3;7188;0;0;;;Pennine;C;;;;Built;422G648;1
05 - Mech Internal;05:700 - Face/Sideplate Electrical (Vac) - Dist Boxes;05:700:S003;421122;1;SOCKET CAP SCREW M10 x 30 GRADE 12.9;3;7188;0;0;;;Pennine;C;;;;Built;422G648;1
05 - Mech Internal;05:700 - Face/Sideplate Electrical (Vac) - Dist Boxes;05:700:S004;421722;1;SOCKET CAP SCREW M4 x 20 GRADE 12.9;6;7188;0;0;;;Pennine;C;;;;Built;422G648;1
05 - Mech Internal;05:700 - Face/Sideplate Electrical (Vac) - Dist Boxes;05:700:S005;421769;1;SOCKET CAP SCREW M4x30 GRADE 12.9;3;7188;0;0;;;Pennine;C;;;;Built;422G648;1
06 - Baseframe;06:010 - Baseframe Assembly;06:010;910G969-NO-POLY;0;Baseframe Assembly;1;6978;0;0;;;Pennine;FF;;;;Pre-Assembly;435G169;
06 - Baseframe;06:010 - Baseframe Assembly;06:010:M006;432G340;0;Floor Plate;1;7106;0;0;;;Pennine;FF;;3462;;Built;435G715;
06 - Baseframe;06:010 - Baseframe Assembly;06:010:M007;432G341;0;Floor Plate;1;7106;0;0;;;Pennine;FF;;3462;;Built;435G715;
06 - Baseframe;06:010 - Baseframe Assembly;06:010:M008;432G343;1;Floor Plate;1;7106;0;0;;;Pennine;FF;;3462;;Built;435G715;
06 - Baseframe;06:010 - Baseframe Assembly;06:010:M009;432G344;1;Floor Plate;1;7106;0;0;;;Pennine;FF;;3462;;Built;435G715;
06 - Baseframe;06:010 - Baseframe Assembly;06:010:M010;432G345;1;Floor Plate;1;7106;0;0;;;Pennine;FF;;3462;;Built;435G715;
06 - Baseframe;06:010 - Baseframe Assembly;06:010:M011;432G346;0;Floor Plate;1;7106;0;0;;;Pennine;FF;;3462;;Built;435G715;
06 - Baseframe;06:010 - Baseframe Assembly;06:010:M012;432G995;0;Floor Plate;1;7106;0;0;;;Pennine;FF;;3462;;Built;435G715;
06 - Baseframe;06:010 - Baseframe Assembly;06:010:M013;432G348;0;Floor Plate;1;7106;0;0;;;Pennine;FF;;3462;;Built;435G715;
